Dataset	Bait	Gene	IsInteractor	Chr	PosStart	PosEnd
COMBINED	COMBINED	RACK1	FALSE	5	180663897	180675096
COMBINED	COMBINED	APBA1	FALSE	9	72042446	72287222
COMBINED	COMBINED	ZNF98	FALSE	19	22573821	22715287
COMBINED	COMBINED	DCBLD2	FALSE	3	98514785	98620533
COMBINED	COMBINED	MSL3P1	FALSE	2	234774083	234777090
COMBINED	COMBINED	SPTBN5	FALSE	15	42140345	42186275
COMBINED	COMBINED	ELMSAN1	FALSE	14	74181825	74256988
COMBINED	COMBINED	H2AC14	FALSE	6	27782132	27782518
COMBINED	COMBINED	MEGF9	FALSE	9	123363091	123476748
COMBINED	COMBINED	SEC23B	FALSE	20	18488137	18542059
COMBINED	COMBINED	FRAS1	FALSE	4	78978724	79465423
COMBINED	COMBINED	LIPN	FALSE	10	90521163	90537999
COMBINED	COMBINED	FLNA	FALSE	X	153516992	153543106
COMBINED	COMBINED	SYNM	FALSE	15	99638420	99675798
COMBINED	COMBINED	ARVCF	FALSE	22	19957419	20004331
COMBINED	COMBINED	DNAJC7	FALSE	17	40128451	40173394
COMBINED	COMBINED	AASDH	FALSE	4	57204456	57253666
COMBINED	COMBINED	SLC25A32	FALSE	8	104410863	104427417
COMBINED	COMBINED	TECPR1	FALSE	7	97843936	97881563
COMBINED	COMBINED	HIBADH	FALSE	7	27565061	27702614
COMBINED	COMBINED	BCLAF3	FALSE	X	19930978	19988416
COMBINED	COMBINED	RAB26	FALSE	16	2190804	2204166
COMBINED	COMBINED	NOL3	FALSE	16	67204057	67209643
COMBINED	COMBINED	PRSS44	FALSE	3	46850849	46854048
COMBINED	COMBINED	NMNAT1	FALSE	1	10003486	10045559
COMBINED	COMBINED	POLR2A	FALSE	17	7387685	7417933
COMBINED	COMBINED	GFM2	FALSE	5	74017029	74063196
COMBINED	COMBINED	PPP2R1A	FALSE	19	52693292	52730687
COMBINED	COMBINED	ATP13A1	FALSE	19	19756007	19774502
COMBINED	COMBINED	CAPG	FALSE	2	85621871	85645555
COMBINED	COMBINED	RALGPS2	FALSE	1	178694300	178889238
COMBINED	COMBINED	C2orf16	FALSE	2	27799389	27805588
COMBINED	COMBINED	COQ8B	FALSE	19	41197435	41224112
COMBINED	COMBINED	ANKRD40	FALSE	17	48770551	48785285
COMBINED	COMBINED	RPRD1B	FALSE	20	36661948	36720768
COMBINED	COMBINED	NRXN1	FALSE	2	50145643	51259674
COMBINED	COMBINED	FKBP4	FALSE	12	2904119	2914576
COMBINED	COMBINED	SHROOM3	FALSE	4	77356253	77704406
COMBINED	COMBINED	INTS13	FALSE	12	27058114	27091259
COMBINED	COMBINED	HCN3	FALSE	1	155247374	155259639
COMBINED	COMBINED	ADARB1	FALSE	21	46493768	46646478
COMBINED	COMBINED	TXNRD3	FALSE	3	126290622	126373998
COMBINED	COMBINED	TATDN1	FALSE	8	125500726	125551699
COMBINED	COMBINED	SRM	FALSE	1	11114641	11120081
COMBINED	COMBINED	FGB	FALSE	4	155484108	155492238
COMBINED	COMBINED	POLA2	FALSE	11	65029233	65073060
COMBINED	COMBINED	CEP164	FALSE	11	117185273	117283984
COMBINED	COMBINED	PCED1B	FALSE	12	47473386	47630443
COMBINED	COMBINED	KCNH6	FALSE	17	61600695	61626338
COMBINED	COMBINED	ZCCHC17	FALSE	1	31769842	31837783
COMBINED	COMBINED	SLC25A17	FALSE	22	41165634	41215403
COMBINED	COMBINED	KIF5A	FALSE	12	57943781	57980415
COMBINED	COMBINED	NUP88	FALSE	17	5264258	5323480
COMBINED	COMBINED	BRWD1-AS2	FALSE	21	40685861	40686888
COMBINED	COMBINED	DGKA	FALSE	12	56321103	56347811
COMBINED	COMBINED	ZFR2	FALSE	19	3804022	3869030
COMBINED	COMBINED	TEX264	FALSE	3	51696709	51738339
COMBINED	COMBINED	PREX1	FALSE	20	47240790	47444420
COMBINED	COMBINED	TBXA2R	FALSE	19	3594504	3606838
COMBINED	COMBINED	RPL36A	FALSE	X	100645812	100651105
COMBINED	COMBINED	LRRC47	FALSE	1	3696784	3713068
COMBINED	COMBINED	HRG	FALSE	3	186378005	186396029
COMBINED	COMBINED	RBM25	FALSE	14	73525144	73588122
COMBINED	COMBINED	PGAP1	FALSE	2	197697728	197792520
COMBINED	COMBINED	GAREM2	FALSE	2	26395957	26412532
COMBINED	COMBINED	FKBP10	FALSE	17	39968932	39979465
COMBINED	COMBINED	KRT15	FALSE	17	39669995	39678781
COMBINED	COMBINED	MTIF3	FALSE	13	28009776	28024739
COMBINED	COMBINED	HELB	FALSE	12	66696325	66737423
COMBINED	COMBINED	KLC4	FALSE	6	43008515	43042837
COMBINED	COMBINED	NT5DC3	FALSE	12	104164231	104234975
COMBINED	COMBINED	UBR4	FALSE	1	19401000	19536770
COMBINED	COMBINED	EPB41	FALSE	1	29213603	29446553
COMBINED	COMBINED	PRDM11	FALSE	11	45115564	45247734
COMBINED	COMBINED	RBM6	FALSE	3	49977440	50137478
COMBINED	COMBINED	CDH1	FALSE	16	68771128	68869451
COMBINED	COMBINED	RASGRF1	FALSE	15	79252289	79383115
COMBINED	COMBINED	FLG2	FALSE	1	152321211	152332482
COMBINED	COMBINED	CHRM3	FALSE	1	239549865	240078750
COMBINED	COMBINED	NUCKS1	FALSE	1	205681947	205719404
COMBINED	COMBINED	H4C1	FALSE	6	26021907	26022218
COMBINED	COMBINED	SNRNP70	FALSE	19	49588676	49611862
COMBINED	COMBINED	NUP58	FALSE	13	25875694	25923938
COMBINED	COMBINED	PCDH1	FALSE	5	141232938	141258811
COMBINED	COMBINED	KLHL32	FALSE	6	97372605	97588630
COMBINED	COMBINED	ARHGAP10	FALSE	4	148653214	148993931
COMBINED	COMBINED	HIST1H1E	FALSE	6	26156559	26157343
COMBINED	COMBINED	CASK	FALSE	X	41374187	41782716
COMBINED	COMBINED	FRG1	FALSE	4	190861943	190884359
COMBINED	COMBINED	PRKG1	FALSE	10	52750945	54058110
COMBINED	COMBINED	EFTUD2	FALSE	17	42927311	42977030
COMBINED	COMBINED	ADGRD2	FALSE	9	127213704	127240868
COMBINED	COMBINED	TYSND1	FALSE	10	71897737	71906432
COMBINED	COMBINED	KRT73	FALSE	12	53001354	53012343
COMBINED	COMBINED	MORC2	FALSE	22	31321117	31364284
COMBINED	COMBINED	UBTD1	FALSE	10	99258625	99330966
COMBINED	COMBINED	RBFA	FALSE	18	77794358	77806397
COMBINED	COMBINED	AP1M1	FALSE	19	16308389	16346160
COMBINED	COMBINED	PKD1L1	FALSE	7	47814250	47988088
COMBINED	COMBINED	SON	FALSE	21	34914924	34949812
COMBINED	COMBINED	CLIC1	FALSE	6	31774644	31783827
COMBINED	COMBINED	CORO1A	FALSE	16	30194148	30200397
COMBINED	COMBINED	SLC12A8	FALSE	3	124801480	124998021
COMBINED	COMBINED	COL1A2	FALSE	7	94023873	94060544
COMBINED	COMBINED	GK5	FALSE	3	141882414	141944449
COMBINED	COMBINED	CPA2	FALSE	7	129906667	129929638
COMBINED	COMBINED	EPS8L3	FALSE	1	110292702	110306649
COMBINED	COMBINED	ZC3H7B	FALSE	22	41697526	41756151
COMBINED	COMBINED	ZNF28	FALSE	19	53300662	53360853
COMBINED	COMBINED	PPFIA3	FALSE	19	49622646	49654283
COMBINED	COMBINED	BCKDHB	FALSE	6	80816364	81055987
COMBINED	COMBINED	TRIM36	FALSE	5	114460459	114516243
COMBINED	COMBINED	CSTA	FALSE	3	122044091	122060819
COMBINED	COMBINED	PPP2R2D	FALSE	10	133787054	133812430
COMBINED	COMBINED	NACA4P	FALSE	8	102374022	102384935
COMBINED	COMBINED	RPL37A	FALSE	2	217362912	217443903
COMBINED	COMBINED	PYGO1	FALSE	15	55831088	55881145
COMBINED	COMBINED	PFKM	FALSE	12	48498922	48540187
COMBINED	COMBINED	LRRC8A	FALSE	9	131644391	131680318
COMBINED	COMBINED	HSPB1	FALSE	7	75931861	75933612
COMBINED	COMBINED	CCDC178	FALSE	18	30517366	31021065
COMBINED	COMBINED	RBM15B	FALSE	3	51428731	51435330
COMBINED	COMBINED	EEF1E1	FALSE	6	8073593	8102811
COMBINED	COMBINED	ADGRA2	FALSE	8	37641709	37702414
COMBINED	COMBINED	MTHFD1	FALSE	14	64854749	64926722
COMBINED	COMBINED	EML1	FALSE	14	100204030	100408397
COMBINED	COMBINED	RPS24	FALSE	10	79793518	79816570
COMBINED	COMBINED	RNF10	FALSE	12	120971283	121015397
COMBINED	COMBINED	LNPK	FALSE	2	176788610	176867567
COMBINED	COMBINED	SMOC2	FALSE	6	168841831	169073984
COMBINED	COMBINED	ATP9A	FALSE	20	50213053	50385173
COMBINED	COMBINED	TTLL5	FALSE	14	76099968	76421421
COMBINED	COMBINED	ACTR2	FALSE	2	65454887	65498387
COMBINED	COMBINED	ACTR3	FALSE	2	114647537	114720173
COMBINED	COMBINED	KCTD15	FALSE	19	34286838	34306668
COMBINED	COMBINED	ATM	FALSE	11	108093211	108239829
COMBINED	COMBINED	MYH14	FALSE	19	50691443	50813802
COMBINED	COMBINED	IL31	FALSE	12	122656577	122658746
COMBINED	COMBINED	PPIG	FALSE	2	170440850	170497916
COMBINED	COMBINED	UBA1	FALSE	X	47050296	47074563
COMBINED	COMBINED	KRT17	FALSE	17	39775689	39781094
COMBINED	COMBINED	MRPL57	FALSE	13	21750797	21753223
COMBINED	COMBINED	DLG5	FALSE	10	79550549	79686378
COMBINED	COMBINED	BPGM	FALSE	7	134331560	134364565
COMBINED	COMBINED	TRMT10C	FALSE	3	101280706	101285290
COMBINED	COMBINED	OAS2	FALSE	12	113416200	113449528
COMBINED	COMBINED	DDX46	FALSE	5	134094469	134190823
COMBINED	COMBINED	MTCL1	FALSE	18	8705659	8832776
COMBINED	COMBINED	SCD	FALSE	10	102106881	102124591
COMBINED	COMBINED	COBL	FALSE	7	51083909	51384515
COMBINED	COMBINED	NAA50	FALSE	3	113435307	113465147
COMBINED	COMBINED	RHOT1	FALSE	17	30469473	30580393
COMBINED	COMBINED	PDZD11	FALSE	X	69506445	69510364
COMBINED	COMBINED	SMARCA5	FALSE	4	144434616	144478639
COMBINED	COMBINED	LLPH	FALSE	12	66516842	66524548
COMBINED	COMBINED	ZNF385D	FALSE	3	21459915	22414812
COMBINED	COMBINED	LSM7	FALSE	19	2321516	2328619
COMBINED	COMBINED	KIAA2012	FALSE	2	202937978	203069911
COMBINED	COMBINED	DNMBP	FALSE	10	101635334	101769676
COMBINED	COMBINED	GNA13	FALSE	17	63006833	63052957
COMBINED	COMBINED	ACP1	FALSE	2	264140	278283
COMBINED	COMBINED	WRNIP1	FALSE	6	2765648	2787186
COMBINED	COMBINED	TRMT61B	FALSE	2	29072687	29093167
COMBINED	COMBINED	FER1L6	FALSE	8	124864227	125132302
COMBINED	COMBINED	C12orf57	FALSE	12	7052141	7055166
COMBINED	COMBINED	TGM6	FALSE	20	2361554	2413399
COMBINED	COMBINED	TNC	FALSE	9	117782806	117880536
COMBINED	COMBINED	HMGCS1	FALSE	5	43289497	43313614
COMBINED	COMBINED	RERG	FALSE	12	15260717	15501609
COMBINED	COMBINED	VAT1	FALSE	17	41166622	41177140
COMBINED	COMBINED	CD274	FALSE	9	5450503	5470566
COMBINED	COMBINED	ABCA2	FALSE	9	139901686	139923367
COMBINED	COMBINED	HIST1H1C	FALSE	6	26055968	26056699
COMBINED	COMBINED	CPB1	FALSE	3	148508889	148577974
COMBINED	COMBINED	H1F0	FALSE	22	38201114	38203442
COMBINED	COMBINED	WASHC4	FALSE	12	105501102	105562912
COMBINED	COMBINED	C4A	FALSE	6	32058986	32079643
COMBINED	COMBINED	POLR2J3	FALSE	7	102178365	102213103
COMBINED	COMBINED	ARHGEF1	FALSE	19	42387228	42434302
COMBINED	COMBINED	CARMIL2	FALSE	16	67678891	67691472
COMBINED	COMBINED	GAPDH	FALSE	12	6643093	6647537
COMBINED	COMBINED	ABCF1	FALSE	6	30529000	30554805
COMBINED	COMBINED	LANCL2	FALSE	7	55433141	55501435
COMBINED	COMBINED	RIOX1	FALSE	14	73957644	73960105
COMBINED	COMBINED	TMEM200A	FALSE	6	130686879	130764208
COMBINED	COMBINED	ING5	FALSE	2	242641450	242668893
COMBINED	COMBINED	IGLV1-40	FALSE	22	22764098	22764614
COMBINED	COMBINED	SYTL5	FALSE	X	37865835	37988072
COMBINED	COMBINED	RBM42	FALSE	19	36119932	36128588
COMBINED	COMBINED	CTNNBL1	FALSE	20	36322408	36500531
COMBINED	COMBINED	SLC12A7	FALSE	5	1050499	1112150
COMBINED	COMBINED	HECTD4	FALSE	12	112597992	112819896
COMBINED	COMBINED	MRPL23	FALSE	11	1968508	2005752
COMBINED	COMBINED	RUSC1	FALSE	1	155290687	155300905
COMBINED	COMBINED	HSD17B4	FALSE	5	118788138	118972894
COMBINED	COMBINED	PTPN7	FALSE	1	202116141	202130716
COMBINED	COMBINED	HIST1H2AJ	FALSE	6	27782112	27782607
COMBINED	COMBINED	AHDC1	FALSE	1	27860546	27930942
COMBINED	COMBINED	CHID1	FALSE	11	867357	915058
COMBINED	COMBINED	FOLH1B	FALSE	11	89371683	89431886
COMBINED	COMBINED	DNAJB6	FALSE	7	157128075	157210133
COMBINED	COMBINED	VMP1	FALSE	17	57784553	57919616
COMBINED	COMBINED	PTRH1	FALSE	9	130455257	130487152
COMBINED	COMBINED	HEXB	FALSE	5	73935848	74018472
COMBINED	COMBINED	EIF5B	FALSE	2	99953816	100017789
COMBINED	COMBINED	METTL17	FALSE	14	21457929	21465189
COMBINED	COMBINED	IDH1	FALSE	2	209100951	209130798
COMBINED	COMBINED	TMPRSS11E	FALSE	4	69313167	69363322
COMBINED	COMBINED	ANP32C	FALSE	4	165118159	165118863
COMBINED	COMBINED	KRT1	FALSE	12	53068520	53074191
COMBINED	COMBINED	FAM227A	FALSE	22	38974125	39052634
COMBINED	COMBINED	WDR7	FALSE	18	54318574	54698828
COMBINED	COMBINED	DIRAS2	FALSE	9	93372114	93405386
COMBINED	COMBINED	SLC25A19	FALSE	17	73269073	73285591
COMBINED	COMBINED	FN3K	FALSE	17	80693451	80709073
COMBINED	COMBINED	SRRM1	FALSE	1	24958207	24999758
COMBINED	COMBINED	MRPS5	FALSE	2	95752952	95815179
COMBINED	COMBINED	NACA	FALSE	12	57106212	57125412
COMBINED	COMBINED	SPZ1	FALSE	5	79615444	79617661
COMBINED	COMBINED	NME1	FALSE	17	49230897	49239789
COMBINED	COMBINED	SLC26A11	FALSE	17	78193498	78227299
COMBINED	COMBINED	RAB19	FALSE	7	140103843	140126050
COMBINED	COMBINED	CAPN1	FALSE	11	64948037	64979477
COMBINED	COMBINED	ADCY4	FALSE	14	24787555	24804299
COMBINED	COMBINED	CENPF	FALSE	1	214776538	214837931
COMBINED	COMBINED	SMG7	FALSE	1	183441351	183567381
COMBINED	COMBINED	CDH8	FALSE	16	61681146	62070939
COMBINED	COMBINED	HMGB2	FALSE	4	174252846	174256276
COMBINED	COMBINED	DYNC2H1	FALSE	11	102980160	103350591
COMBINED	COMBINED	SNRPB	FALSE	20	2442280	2451499
COMBINED	COMBINED	ZBED9	FALSE	6	28538312	28583989
COMBINED	COMBINED	UGT2B4	FALSE	4	70345883	70391732
COMBINED	COMBINED	DYNLT1	FALSE	6	159057506	159065771
COMBINED	COMBINED	CDC25A	FALSE	3	48198636	48229892
COMBINED	COMBINED	MYO1A	FALSE	12	57422301	57444982
COMBINED	COMBINED	THSD1	FALSE	13	52951305	52980629
COMBINED	COMBINED	SDR9C7	FALSE	12	57316938	57328189
COMBINED	COMBINED	PRPF38A	FALSE	1	52870236	52886511
COMBINED	COMBINED	ATP2C1	FALSE	3	130569439	130735556
COMBINED	COMBINED	PSIP1	FALSE	9	15464064	15511017
COMBINED	COMBINED	BBS7	FALSE	4	122745595	122791652
COMBINED	COMBINED	DIO2	FALSE	14	80663873	80854100
COMBINED	COMBINED	CPNE1	FALSE	20	34213953	34252878
COMBINED	COMBINED	ACLY	FALSE	17	40023161	40086795
COMBINED	COMBINED	GRB2	FALSE	17	73314157	73401790
COMBINED	COMBINED	MBTPS1	FALSE	16	84087368	84150511
COMBINED	COMBINED	ACSL4	FALSE	X	108867473	108976632
COMBINED	COMBINED	NCAM2	FALSE	21	22370633	22915650
COMBINED	COMBINED	RANBP1	FALSE	22	20103461	20114878
COMBINED	COMBINED	IGLC3	FALSE	22	23248512	23248973
COMBINED	COMBINED	C2CD5	FALSE	12	22601517	22697480
COMBINED	COMBINED	IGKV1-37	FALSE	2	89597021	89597542
COMBINED	COMBINED	CSDC2	FALSE	22	41956767	41973745
COMBINED	COMBINED	PPIP5K2	FALSE	5	102455853	102548500
COMBINED	COMBINED	EIF4G2	FALSE	11	10818597	10830657
COMBINED	COMBINED	EPB41L5	FALSE	2	120770581	120936695
COMBINED	COMBINED	RHEBL1	FALSE	12	49458468	49463808
COMBINED	COMBINED	SLC7A2	FALSE	8	17354597	17428082
COMBINED	COMBINED	SHANK2-AS3	FALSE	11	70708895	70711220
COMBINED	COMBINED	HADHA	FALSE	2	26413504	26467594
COMBINED	COMBINED	PIWIL3	FALSE	22	25115001	25170687
COMBINED	COMBINED	TKTL2	FALSE	4	164392257	164395047
COMBINED	COMBINED	NLGN4Y	FALSE	Y	16634518	16957530
COMBINED	COMBINED	DZIP1	FALSE	13	96230457	96296957
COMBINED	COMBINED	DSTN	FALSE	20	17550508	17590564
COMBINED	COMBINED	NFKB1	FALSE	4	103422486	103538459
COMBINED	COMBINED	IQCF5	FALSE	3	51907737	51909600
COMBINED	COMBINED	CLCF1	FALSE	11	67131639	67141648
COMBINED	COMBINED	FIP1L1	FALSE	4	54243810	55161439
COMBINED	COMBINED	HPX	FALSE	11	6452279	6463847
COMBINED	COMBINED	SOGA1	FALSE	20	35405845	35492089
COMBINED	COMBINED	THOC7	FALSE	3	63819546	63849579
COMBINED	COMBINED	ACVRL1	FALSE	12	52300692	52317145
COMBINED	COMBINED	LSM2	FALSE	6	31841473	31851062
COMBINED	COMBINED	LMNA	FALSE	1	156052364	156109880
COMBINED	COMBINED	DSG1	FALSE	18	28898052	28936992
COMBINED	COMBINED	IVNS1ABP	FALSE	1	185265520	185286461
COMBINED	COMBINED	ZP2	FALSE	16	21208773	21225831
COMBINED	COMBINED	ITGA1	FALSE	5	52083730	52255040
COMBINED	COMBINED	RBM39	FALSE	20	34291531	34330234
COMBINED	COMBINED	NCDN	FALSE	1	36023074	36032875
COMBINED	COMBINED	CCDC148	FALSE	2	159027593	159313265
COMBINED	COMBINED	CACNB3	FALSE	12	49207577	49222724
COMBINED	COMBINED	ANKFN1	FALSE	17	54188319	54589020
COMBINED	COMBINED	GSN	FALSE	9	123970072	124095121
COMBINED	COMBINED	CNTROB	FALSE	17	7835419	7853236
COMBINED	COMBINED	B3GNT2	FALSE	2	62423248	62451866
COMBINED	COMBINED	PMS1	FALSE	2	190649107	190742355
COMBINED	COMBINED	ZNF415	FALSE	19	53611132	53636330
COMBINED	COMBINED	SIGLEC7	FALSE	19	51645556	51656783
COMBINED	COMBINED	PNPLA6	FALSE	19	7598890	7626650
COMBINED	COMBINED	NCOR2	FALSE	12	124808961	125052135
COMBINED	COMBINED	IL20	FALSE	1	207038699	207042568
COMBINED	COMBINED	DOCK3	FALSE	3	50712672	51421629
COMBINED	COMBINED	FCAMR	FALSE	1	207131310	207143970
COMBINED	COMBINED	LRRK2	FALSE	12	40590546	40763087
COMBINED	COMBINED	ATAD3B	FALSE	1	1407143	1433228
COMBINED	COMBINED	MYL12A	FALSE	18	3247479	3256234
COMBINED	COMBINED	ARFGEF1	FALSE	8	68085747	68255912
COMBINED	COMBINED	MSMP	FALSE	9	35752987	35756610
COMBINED	COMBINED	SNCA	FALSE	4	90645250	90759466
COMBINED	COMBINED	GLUD2	FALSE	X	120181462	120183794
COMBINED	COMBINED	TAZ	FALSE	X	153639854	153650065
COMBINED	COMBINED	COL6A1	FALSE	21	47401651	47424964
COMBINED	COMBINED	GOLGA3	FALSE	12	133345495	133405444
COMBINED	COMBINED	ASCL1	FALSE	12	103351464	103354294
COMBINED	COMBINED	AKAP11	FALSE	13	42846289	42897396
COMBINED	COMBINED	ACTN1	FALSE	14	69340860	69446157
COMBINED	COMBINED	BTF3L4	FALSE	1	52521797	52556388
COMBINED	COMBINED	HSPA4L	FALSE	4	128702976	128761888
COMBINED	COMBINED	RPL27A	FALSE	11	8703958	8736306
COMBINED	COMBINED	JRKL	FALSE	11	96123153	96240738
COMBINED	COMBINED	RSL1D1	FALSE	16	11929056	11945442
COMBINED	COMBINED	WWP2	FALSE	16	69796209	69975644
COMBINED	COMBINED	WBP11	FALSE	12	14939410	14956474
COMBINED	COMBINED	PGBD4	FALSE	15	34394274	34396591
COMBINED	COMBINED	MAPT	FALSE	17	43971748	44105700
COMBINED	COMBINED	SYTL1	FALSE	1	27668513	27680421
COMBINED	COMBINED	NCOA3	FALSE	20	46130601	46285621
COMBINED	COMBINED	BCL11B	FALSE	14	99635624	99737861
COMBINED	COMBINED	ABCA12	FALSE	2	215796266	216003151
COMBINED	COMBINED	OR7G3	FALSE	19	9236688	9237626
COMBINED	COMBINED	HIST1H2AB	FALSE	6	26033320	26033796
COMBINED	COMBINED	ZNF268	FALSE	12	133707570	133783698
COMBINED	COMBINED	NUP54	FALSE	4	77035812	77069668
COMBINED	COMBINED	TAF2	FALSE	8	120743015	120845103
COMBINED	COMBINED	UVSSA	FALSE	4	1341054	1381837
COMBINED	COMBINED	IGHV3-11	FALSE	14	106582974	106583541
COMBINED	COMBINED	PGPEP1	FALSE	19	18451397	18480760
COMBINED	COMBINED	DNAH5	FALSE	5	13690440	13944652
COMBINED	COMBINED	TUBA4A	FALSE	2	220114433	220142892
COMBINED	COMBINED	PCDHB8	FALSE	5	140557375	140560085
COMBINED	COMBINED	AC119674.2	FALSE	1	56639105	56990167
COMBINED	COMBINED	NAPB	FALSE	20	23355159	23402125
COMBINED	COMBINED	RASAL2	FALSE	1	178062864	178448644
COMBINED	COMBINED	CAD	FALSE	2	27440258	27466811
COMBINED	COMBINED	RFX6	FALSE	6	117198375	117253326
COMBINED	COMBINED	RPS19	FALSE	19	42365823	42378831
COMBINED	COMBINED	UBR3	FALSE	2	170683968	170940641
COMBINED	COMBINED	ATP5MF	FALSE	7	99046098	99063954
COMBINED	COMBINED	GBX2	FALSE	2	237073879	237077012
COMBINED	COMBINED	ATP5EP2	FALSE	13	28519343	28519727
COMBINED	COMBINED	ADAM22	FALSE	7	87563458	87832204
COMBINED	COMBINED	ZNF177	FALSE	19	9435021	9493293
COMBINED	COMBINED	B3GNT8	FALSE	19	41931264	41934635
COMBINED	COMBINED	HLA-A	FALSE	6	29898587	29903209
COMBINED	COMBINED	GSTP1	FALSE	11	67351066	67354131
COMBINED	COMBINED	PIP4K2B	FALSE	17	36921942	36956379
COMBINED	COMBINED	H2AFY2	FALSE	10	71812552	71872036
COMBINED	COMBINED	RAB23	FALSE	6	57053607	57087078
COMBINED	COMBINED	EEF1D	FALSE	8	144661867	144681711
COMBINED	COMBINED	PLPPR3	FALSE	19	812488	821977
COMBINED	COMBINED	SPTLC1	FALSE	9	94794281	94877666
COMBINED	COMBINED	DDB1	FALSE	11	61066923	61110068
COMBINED	COMBINED	CMSS1	FALSE	3	99536678	99897447
COMBINED	COMBINED	DDX39B	FALSE	6	31497996	31510225
COMBINED	COMBINED	RAB18	FALSE	10	27793197	27831143
COMBINED	COMBINED	RBM22	FALSE	5	150070356	150080669
COMBINED	COMBINED	UBE3A	FALSE	15	25582381	25684128
COMBINED	COMBINED	SYT5	FALSE	19	55682567	55691809
COMBINED	COMBINED	RIPOR2	FALSE	6	24804510	25042398
COMBINED	COMBINED	BOP1	FALSE	8	145486055	145515082
COMBINED	COMBINED	RUVBL1	FALSE	3	127783621	127872757
COMBINED	COMBINED	CABLES2	FALSE	20	60963688	60982341
COMBINED	COMBINED	ZFP91	FALSE	11	58346584	58388515
COMBINED	COMBINED	AGPAT1	FALSE	6	32212421	32222305
COMBINED	COMBINED	RPL21	FALSE	13	27825446	27830828
COMBINED	COMBINED	FLG	FALSE	1	152274651	152297679
COMBINED	COMBINED	MICU3	FALSE	8	16884747	16980153
COMBINED	COMBINED	TBC1D13	FALSE	9	131549483	131572711
COMBINED	COMBINED	CALM3	FALSE	19	47104331	47114050
COMBINED	COMBINED	RPL31	FALSE	2	101618177	101640494
COMBINED	COMBINED	TUBA1C	FALSE	12	49582519	49667114
COMBINED	COMBINED	KRT222	FALSE	17	38810917	38821433
COMBINED	COMBINED	BTBD2	FALSE	19	1985447	2034880
COMBINED	COMBINED	KCTD6	FALSE	3	58477841	58488087
COMBINED	COMBINED	LRRC10B	FALSE	11	61276272	61278482
COMBINED	COMBINED	PUM2	FALSE	2	20448452	20551995
COMBINED	COMBINED	RNGTT	FALSE	6	89319985	89673348
COMBINED	COMBINED	HIST1H1B	FALSE	6	27834570	27835359
COMBINED	COMBINED	DAO	FALSE	12	109252708	109294819
COMBINED	COMBINED	NET1	FALSE	10	5454514	5500426
COMBINED	COMBINED	ZZEF1	FALSE	17	3907739	4046314
COMBINED	COMBINED	ITPR1	FALSE	3	4535032	4889524
COMBINED	COMBINED	PRDX2	FALSE	19	12907634	12912694
COMBINED	COMBINED	KAT8	FALSE	16	31127075	31142714
COMBINED	COMBINED	SNRPA1	FALSE	15	101821715	101835487
COMBINED	COMBINED	CFAP54	FALSE	12	96883349	97269333
COMBINED	COMBINED	DNAH11	FALSE	7	21582833	21941457
COMBINED	COMBINED	TCOF1	FALSE	5	149737202	149779871
COMBINED	COMBINED	SRPK1	FALSE	6	35800743	35889119
COMBINED	COMBINED	NDUFA9	FALSE	12	4758261	4798454
COMBINED	COMBINED	SSRP1	FALSE	11	57093459	57103351
COMBINED	COMBINED	EXOSC6	FALSE	16	70284134	70285833
COMBINED	COMBINED	CNNM4	FALSE	2	97426639	97477628
COMBINED	COMBINED	RPS11	FALSE	19	49999622	50002946
COMBINED	COMBINED	KLK9	FALSE	19	51503806	51512890
COMBINED	COMBINED	KLHL22	FALSE	22	20783528	20850170
COMBINED	COMBINED	KRT33B	FALSE	17	39519746	39526052
COMBINED	COMBINED	HSDL2	FALSE	9	115142217	115234690
COMBINED	COMBINED	PRDX5	FALSE	11	64085560	64089283
COMBINED	COMBINED	RAB20	FALSE	13	111175417	111214080
COMBINED	COMBINED	RTN1	FALSE	14	60062694	60337684
COMBINED	COMBINED	TNIK	FALSE	3	170779128	171178197
COMBINED	COMBINED	MRPS7	FALSE	17	73257755	73262454
COMBINED	COMBINED	ELOF1	FALSE	19	11661962	11670051
COMBINED	COMBINED	C6orf136	FALSE	6	30604663	30610825
COMBINED	COMBINED	FOPNL	FALSE	16	15959577	15982482
COMBINED	COMBINED	MTCH2	FALSE	11	47638867	47664175
COMBINED	COMBINED	ALDH9A1	FALSE	1	165631453	165668100
COMBINED	COMBINED	ACADSB	FALSE	10	124768495	124817827
COMBINED	COMBINED	FUT7	FALSE	9	139924626	139927462
COMBINED	COMBINED	IGLV2-11	FALSE	22	23134980	23135496
COMBINED	COMBINED	RIN3	FALSE	14	92980118	93155339
COMBINED	COMBINED	NEK8	FALSE	17	27052915	27070473
COMBINED	COMBINED	ATXN7	FALSE	3	63850233	63989138
COMBINED	COMBINED	PLD5	FALSE	1	242246288	242687998
COMBINED	COMBINED	RHOC	FALSE	1	113243728	113250056
COMBINED	COMBINED	SLC3A2	FALSE	11	62623518	62656352
COMBINED	COMBINED	RNF26	FALSE	11	119205237	119208023
COMBINED	COMBINED	UBXN8	FALSE	8	30589764	30624522
COMBINED	COMBINED	SLIT1	FALSE	10	98757795	98945677
COMBINED	COMBINED	SSTR2	FALSE	17	71161151	71167185
